Confidence Level,Model,PICP,PINAW,ACE,AWE,Lower Bounds,Upper Bounds
0.9,LSTM,100.0,1.4795704407450752,10.0,61.62480163574216,"[-12.016072273254395, -12.600019454956055, -34.45576858520508, -18.048099517822266, -34.88772964477539, -22.780536651611328, -25.599952697753906, -13.428814888000488, -13.37767219543457, -13.096887588500977, -13.100499153137207, -16.550878524780273, -12.786776542663574, -23.9267578125, -12.73772144317627, -22.617416381835938, -11.95253849029541, -23.228168487548828, -15.059467315673828, -20.529638290405273, -13.13492488861084, -31.827024459838867, -30.221294403076172, -33.468910217285156, -14.433425903320312, -13.089587211608887, -13.0250825881958, -38.72578430175781, -19.171003341674805, -15.034687995910645, -22.14897346496582, -13.066543579101562, -13.432087898254395, -21.197221755981445, -24.87653923034668, -11.755256652832031, -24.20819664001465, -14.924753189086914, -13.261052131652832, -15.928528785705566, -15.297325134277344, -13.723702430725098, -35.87222671508789, -17.37499237060547, -16.718103408813477, -12.141427993774414, -15.043205261230469, -19.13007926940918, -20.611879348754883, -12.990913391113281, -13.431737899780273, -15.24666976928711, -22.780437469482422, -13.326553344726562, -12.664539337158203, -28.686630249023438, -13.545416831970215, -13.224206924438477, -13.508538246154785, -13.125067710876465, -36.310176849365234, -33.581783294677734, -33.80251693725586, -13.980342864990234, -13.467860221862793, -13.181753158569336, -36.78135681152344, -26.3967342376709, -30.373598098754883, -24.87184715270996, -26.837270736694336, -15.549311637878418, -20.19340705871582, -14.087315559387207, -33.09695816040039, -13.55175495147705, -20.73191261291504, -12.776986122131348, -12.535385131835938, -14.634440422058105, -32.179718017578125, -13.237528800964355, -12.675884246826172, -13.936279296875, -31.277713775634766, -13.2662353515625, -11.83249568939209, -30.430551528930664, -13.22752857208252, -20.64024543762207, -12.973897933959961, -30.204071044921875, -14.467879295349121, -25.24835968017578, -13.31700325012207, -27.093408584594727, -12.737654685974121, -12.612613677978516, -24.75951385498047, -13.097136497497559, -13.455570220947266, -17.364727020263672, -15.251452445983887, -12.683991432189941, -12.710679054260254, -24.602529525756836, -26.40338134765625, -15.850309371948242, -20.33072853088379, -13.021061897277832, -11.774101257324219, -28.562328338623047, -13.48030948638916, -14.780433654785156, -14.345928192138672, -14.744728088378906, -31.945837020874023, -13.868049621582031, -23.398775100708008, -13.676170349121094, -19.31460189819336, -12.875127792358398, -20.957332611083984, -19.791006088256836, -26.77088737487793, -16.234636306762695, -13.040206909179688, -16.95871925354004, -12.068253517150879, -12.68755054473877, -12.033385276794434, -14.4537992477417, -20.219839096069336, -13.373446464538574, -13.112180709838867, -13.706158638000488, -26.039100646972656, -14.37681770324707, -17.848770141601562, -26.248510360717773, -30.73293685913086, -13.202630996704102, -32.80711364746094, -13.957000732421875, -23.217636108398438, -13.275435447692871, -12.737969398498535, -13.988189697265625, -29.67160987854004, -13.360861778259277, -15.080896377563477, -17.349802017211914, -13.501638412475586, -12.110013008117676, -32.38063049316406, -24.388015747070312, -23.849422454833984, -15.532842636108398, -21.81696891784668, -13.145552635192871, -22.906591415405273, -20.601606369018555, -25.85220718383789, -31.700702667236328, -28.93435287475586, -32.8510627746582, -16.60426902770996, -24.724878311157227, -27.21805763244629, -28.427749633789062, -15.98451042175293, -24.833179473876953, -19.615253448486328, -30.25137710571289, -13.634528160095215, -32.49184036254883, -23.620250701904297, -33.357383728027344, -23.578041076660156, -16.582555770874023, -25.20994758605957, -11.517171859741211, -35.2329216003418, -20.320615768432617, -29.444530487060547, -14.18567180633545, -13.42516040802002, -16.63175392150879, -31.55792999267578, -13.450592041015625, -11.3412504196167, -13.133759498596191, -12.121378898620605, -28.113000869750977, -24.298593521118164, -28.854597091674805, -13.008767127990723, -13.253506660461426, -15.781610488891602, -30.588869094848633, -23.3946475982666, -21.878238677978516, -32.234100341796875, -20.89497184753418, -21.70389175415039, -13.307879447937012, -19.924928665161133, -11.979086875915527, -31.737010955810547, -12.962909698486328, -20.0423641204834, -13.648479461669922, -20.587221145629883, -26.93579864501953, -12.583636283874512, -17.26019287109375, -21.790727615356445, -21.16804313659668, -19.528656005859375, -13.706119537353516, -17.353944778442383, -24.726125717163086, -23.404827117919922, -13.605435371398926, -13.602117538452148, -16.537532806396484, -12.701940536499023, -39.0278434753418, -13.462447166442871, -20.18865966796875, -22.782896041870117, -13.616143226623535, -14.049062728881836, -23.090404510498047, -20.420289993286133, -21.776153564453125, -12.179201126098633, -26.122413635253906, -16.078264236450195, -32.492332458496094, -12.991785049438477, -27.185630798339844, -12.597269058227539, -21.4788818359375, -12.628396987915039, -23.542165756225586, -27.2762508392334, -15.629548072814941, -14.317243576049805, -13.129154205322266, -14.859759330749512, -32.0610466003418, -13.243866920471191, -28.915205001831055, -13.312117576599121, -13.591631889343262, -13.319245338439941, -15.708710670471191, -15.366857528686523, -14.05453872680664, -19.60881805419922, -16.59561538696289, -16.97848892211914, -13.667081832885742, -11.955201148986816, -14.271977424621582, -12.644856452941895, -23.952014923095703, -14.418002128601074, -22.567567825317383, -23.841550827026367, -15.53554916381836, -30.51744842529297, -32.199520111083984, -13.154987335205078, -25.18846321105957, -16.853357315063477, -18.404802322387695, -12.114716529846191, -11.454486846923828, -12.558198928833008, -13.294340133666992, -25.272565841674805, -23.086912155151367, -21.881328582763672]","[164.61070251464844, 165.08436584472656, 183.59881591796875, 169.55612182617188, 184.17080688476562, 173.4786376953125, 175.9426727294922, 165.7464599609375, 165.70191955566406, 165.48912048339844, 165.4805908203125, 168.326416015625, 165.22401428222656, 174.48574829101562, 165.18359375, 173.42019653320312, 164.5579071044922, 173.9282684326172, 167.10195922851562, 171.64466857910156, 165.5184326171875, 181.3347930908203, 179.95233154296875, 182.77316284179688, 166.57911682128906, 165.48516845703125, 165.4610137939453, 187.64886474609375, 170.50039672851562, 167.06092834472656, 173.00852966308594, 165.4561004638672, 165.75914001464844, 172.19015502929688, 175.33871459960938, 164.39089965820312, 174.7418975830078, 166.9944305419922, 165.6324920654297, 167.77891540527344, 167.276123046875, 165.99888610839844, 184.90899658203125, 168.99884033203125, 168.46255493164062, 164.70619201660156, 167.0792236328125, 170.46580505371094, 171.71835327148438, 165.39633178710938, 165.74981689453125, 167.24598693847656, 173.52838134765625, 165.6764373779297, 165.13258361816406, 178.5621795654297, 165.8415069580078, 165.58255004882812, 165.8308868408203, 165.50146484375, 185.4355926513672, 182.8518829345703, 183.17172241210938, 166.2104949951172, 165.78871154785156, 165.55616760253906, 185.8424835205078, 176.6864013671875, 180.09686279296875, 175.3087158203125, 176.9346923828125, 167.49888610839844, 171.3699493408203, 166.28768920898438, 182.4900360107422, 165.8474884033203, 171.80625915527344, 165.2236785888672, 165.03524780273438, 166.73924255371094, 181.6678466796875, 165.58424377441406, 165.14051818847656, 166.16250610351562, 180.87255859375, 165.62608337402344, 164.45416259765625, 180.111328125, 165.6621551513672, 171.71453857421875, 165.3873291015625, 179.89471435546875, 166.58203125, 175.60501098632812, 165.66976928710938, 177.2086181640625, 165.18740844726562, 165.09832763671875, 175.12428283691406, 165.48072814941406, 165.76341247558594, 168.98851013183594, 167.25694274902344, 165.1461639404297, 165.16566467285156, 175.05606079101562, 176.6664276123047, 167.75303649902344, 171.4671173095703, 165.4296112060547, 164.42176818847656, 178.5530242919922, 165.79136657714844, 166.8666229248047, 166.48577880859375, 166.83355712890625, 181.44053649902344, 166.12474060058594, 174.032470703125, 165.95826721191406, 170.6022491455078, 165.30433654785156, 171.94996643066406, 171.02584838867188, 176.9539031982422, 168.0941619873047, 165.4406280517578, 168.66758728027344, 164.64793395996094, 165.15379333496094, 164.61581420898438, 166.59971618652344, 171.27117919921875, 165.7064971923828, 165.5004425048828, 165.97256469726562, 176.3008270263672, 166.51300048828125, 169.40652465820312, 176.5112762451172, 180.4183807373047, 165.57232666015625, 182.24667358398438, 166.171630859375, 173.92007446289062, 165.63096618652344, 165.1921844482422, 166.19744873046875, 179.4089813232422, 165.69598388671875, 167.10400390625, 168.94241333007812, 165.81289672851562, 164.67385864257812, 181.87191772460938, 174.91925048828125, 174.39810180664062, 167.50242614746094, 172.71478271484375, 165.52281188964844, 173.6245574951172, 171.69525146484375, 176.11517333984375, 181.25753784179688, 178.77542114257812, 182.28440856933594, 168.36016845703125, 175.13743591308594, 177.34103393554688, 178.41201782226562, 167.83071899414062, 175.20132446289062, 170.8538360595703, 179.98953247070312, 165.9347381591797, 181.97665405273438, 174.22486877441406, 182.6581268310547, 174.21023559570312, 168.33006286621094, 175.59605407714844, 164.18911743164062, 184.3131103515625, 171.44976806640625, 179.30270385742188, 166.3633575439453, 165.76422119140625, 168.37753295898438, 181.08583068847656, 165.77642822265625, 164.0576934814453, 165.51480102539062, 164.69390869140625, 178.1570587158203, 174.8491668701172, 178.78192138671875, 165.41421508789062, 165.61834716796875, 167.6669158935547, 180.24888610839844, 174.06698608398438, 172.7817840576172, 181.72264099121094, 171.95103454589844, 172.6485137939453, 165.65960693359375, 171.09854125976562, 164.57400512695312, 181.30984497070312, 165.37393188476562, 171.2455596923828, 165.9351348876953, 171.65379333496094, 177.06053161621094, 165.07208251953125, 168.9049530029297, 172.66921997070312, 172.1768341064453, 170.81072998046875, 165.98080444335938, 168.9595489501953, 175.1484832763672, 174.07273864746094, 165.89500427246094, 165.8929443359375, 168.31639099121094, 165.16763305664062, 187.90151977539062, 165.77951049804688, 171.3164520263672, 173.53106689453125, 165.89926147460938, 166.26651000976562, 173.74815368652344, 171.54815673828125, 172.6277313232422, 164.74449157714844, 176.3853302001953, 167.9336700439453, 181.96978759765625, 165.3902587890625, 177.32196044921875, 165.06936645507812, 172.4637908935547, 165.0988311767578, 174.1680145263672, 177.333740234375, 167.53903198242188, 166.49017333984375, 165.5050506591797, 166.93617248535156, 181.52801513671875, 165.60487365722656, 178.87332153320312, 165.65573120117188, 165.88748168945312, 165.67056274414062, 167.61907958984375, 167.35684204101562, 166.2648468017578, 170.8723907470703, 168.3377685546875, 168.63194274902344, 165.93997192382812, 164.55545043945312, 166.466796875, 165.11599731445312, 174.54393005371094, 166.55494689941406, 173.35153198242188, 174.43789672851562, 167.45872497558594, 180.1426239013672, 181.68370056152344, 165.53298950195312, 175.5232696533203, 168.5932159423828, 169.87599182128906, 164.67831420898438, 164.14175415039062, 165.0449981689453, 165.64028930664062, 175.59466552734375, 173.77145385742188, 172.7582550048828]"
0.9,LSTM,100.0,1.9010069138345083,10.0,115.77938842773435,"[-65.4438705444336, -65.33063507080078, -61.04421615600586, -64.27691650390625, -60.88001251220703, -63.37501525878906, -62.78801727294922, -65.17829895019531, -65.18968963623047, -65.23401641845703, -65.24046325683594, -64.5602035522461, -65.30253601074219, -63.1318473815918, -65.31208801269531, -63.365413665771484, -65.45726776123047, -63.25031661987305, -64.84737396240234, -63.78030014038086, -65.22697448730469, -61.553714752197266, -61.8631477355957, -61.2238655090332, -64.9749984741211, -65.23489379882812, -65.22840118408203, -60.0694580078125, -64.05067443847656, -64.86514282226562, -63.46470260620117, -65.2447280883789, -65.17072296142578, -63.659976959228516, -62.9253044128418, -65.4999008178711, -63.069828033447266, -64.87248992919922, -65.19782257080078, -64.70122528076172, -64.8134536743164, -65.11335754394531, -60.72756576538086, -64.4050064086914, -64.5288314819336, -65.42457580566406, -64.85760498046875, -64.0556411743164, -63.76272201538086, -65.25784301757812, -65.17693328857422, -64.81678009033203, -63.34772491455078, -65.18949127197266, -65.32069396972656, -62.19755554199219, -65.15447235107422, -65.21659851074219, -65.15052795410156, -65.23497772216797, -60.585418701171875, -61.201656341552734, -61.10850143432617, -65.06181335449219, -65.16321563720703, -65.21869659423828, -60.49628448486328, -62.60220718383789, -61.82768630981445, -62.93501663208008, -62.57487487792969, -64.7568359375, -63.8427734375, -65.04747009277344, -61.27962112426758, -65.15304565429688, -63.747100830078125, -65.2990493774414, -65.34133911132812, -64.93852233886719, -61.47101974487305, -65.21853637695312, -65.31947326660156, -65.0779800415039, -61.6537971496582, -65.20082092285156, -65.48416137695312, -61.837188720703125, -65.16311645507812, -63.77415466308594, -65.25859069824219, -61.88280487060547, -64.9854507446289, -62.873355865478516, -65.19034576416016, -62.50112533569336, -65.30937957763672, -65.32579803466797, -63.00429916381836, -65.23888397216797, -65.17617797851562, -64.40933227539062, -64.81182861328125, -65.31826782226562, -65.31512451171875, -63.004150390625, -62.61444091796875, -64.69267272949219, -63.827091217041016, -65.2471923828125, -65.48651123046875, -62.17221450805664, -65.16697692871094, -64.9062728881836, -65.0044937133789, -64.91449737548828, -61.523536682128906, -65.0798110961914, -63.23799133300781, -65.12344360351562, -64.03155517578125, -65.27994537353516, -63.72393798828125, -63.926658630371094, -62.55144500732422, -64.60556030273438, -65.24635314941406, -64.4771499633789, -65.43714904785156, -65.314697265625, -65.44651794433594, -64.96916198730469, -63.900306701660156, -65.18501281738281, -65.23139953613281, -65.12389373779297, -62.712059020996094, -64.99822998046875, -64.30479431152344, -62.65541076660156, -61.75241470336914, -65.2155532836914, -61.3362922668457, -65.07853698730469, -63.254127502441406, -65.20143127441406, -65.30706787109375, -65.0736083984375, -62.00517654418945, -65.1876220703125, -64.85368347167969, -64.42724609375, -65.15966796875, -65.43355560302734, -61.419189453125, -63.02076721191406, -63.15586471557617, -64.75047302246094, -63.536190032958984, -65.22772216796875, -63.32842254638672, -63.77348327636719, -62.75905227661133, -61.56154251098633, -62.14590072631836, -61.320858001708984, -64.55486297607422, -62.99000549316406, -62.465084075927734, -62.20999526977539, -64.68672180175781, -62.979183197021484, -63.9735107421875, -61.851707458496094, -65.12588500976562, -61.39466094970703, -63.19011306762695, -61.25606155395508, -63.19001007080078, -64.56749725341797, -62.873592376708984, -65.55189514160156, -60.87157440185547, -63.83047103881836, -62.00769805908203, -65.03157043457031, -65.16641998291016, -64.55596923828125, -61.61184310913086, -65.16582489013672, -65.57917022705078, -65.22888946533203, -65.42516326904297, -62.267696380615234, -63.03427505493164, -62.12921905517578, -65.25300598144531, -65.20301055908203, -64.72438049316406, -61.80316925048828, -63.21818923950195, -63.51359939575195, -61.45945358276367, -63.71110916137695, -63.5440559387207, -65.19422149658203, -63.92226791381836, -65.45503234863281, -61.54666519165039, -65.2636947631836, -63.87286376953125, -65.12973022460938, -63.79289627075195, -62.54163360595703, -65.33316802978516, -64.42774963378906, -63.554874420166016, -63.66091537475586, -63.97488021850586, -65.11863708496094, -64.42218017578125, -62.981529235839844, -63.218833923339844, -65.14064025878906, -65.14093780517578, -64.56304931640625, -65.31120300292969, -60.013343811035156, -65.16702270507812, -63.872013092041016, -63.34687805175781, -65.1414566040039, -65.04877471923828, -63.308528900146484, -63.8041877746582, -63.57234573364258, -65.4112777709961, -62.687679290771484, -64.65467834472656, -61.39421463012695, -65.26216125488281, -62.46717834472656, -65.33909606933594, -63.585330963134766, -65.32968139648438, -63.20264434814453, -62.47918701171875, -64.75626373291016, -64.99246215820312, -65.23396301269531, -64.88939666748047, -61.51143264770508, -65.20768737792969, -62.098846435546875, -65.19764709472656, -65.14128112792969, -65.19110870361328, -64.73265075683594, -64.78736114501953, -65.05075073242188, -63.96247100830078, -64.5667953491211, -64.50446319580078, -65.13216400146484, -65.45887756347656, -64.9927749633789, -65.32478332519531, -63.108089447021484, -64.98633575439453, -63.389366149902344, -63.13527297973633, -64.77558135986328, -61.84027099609375, -61.469154357910156, -65.22526550292969, -62.90085983276367, -64.4931869506836, -64.19281768798828, -65.43283081054688, -65.56175994873047, -65.34163665771484, -65.20135498046875, -62.88547134399414, -63.29669952392578, -63.53129577636719]","[163.9793701171875, 165.21173095703125, 214.83609008789062, 177.15660095214844, 214.94862365722656, 187.9228057861328, 193.90003967285156, 167.08645629882812, 167.01766967773438, 166.28134155273438, 166.34788513183594, 173.7812957763672, 165.71255493164062, 190.29901123046875, 165.6105194091797, 187.123291015625, 163.77610778808594, 188.56790161132812, 170.46998596191406, 182.4855499267578, 166.39822387695312, 208.5402374267578, 204.39830017089844, 212.13035583496094, 169.18377685546875, 166.23757934570312, 166.25979614257812, 224.16583251953125, 179.4667510986328, 170.59556579589844, 186.1297149658203, 166.32000732421875, 166.99710083007812, 184.12254333496094, 192.48228454589844, 163.47596740722656, 190.87152099609375, 170.20269775390625, 166.59725952148438, 172.73048400878906, 171.21739196777344, 167.6347198486328, 218.09942626953125, 175.6602020263672, 174.18350219726562, 164.2661590576172, 170.5367431640625, 179.43763732910156, 182.55596923828125, 166.12631225585938, 167.12049865722656, 170.91795349121094, 187.6724395751953, 166.80747985839844, 165.4005889892578, 201.20802307128906, 167.3431396484375, 166.586669921875, 167.151611328125, 166.4425811767578, 218.37376403808594, 212.81349182128906, 212.55535888671875, 168.1710968017578, 167.09666442871094, 166.47482299804688, 219.5126190185547, 195.52377319335938, 205.05413818359375, 192.4268798828125, 197.16050720214844, 171.53981018066406, 181.8096923828125, 168.46200561523438, 211.24794006347656, 167.37109375, 183.0209503173828, 165.6321563720703, 165.09625244140625, 169.63572692871094, 209.22210693359375, 166.706298828125, 165.43812561035156, 168.1660614013672, 206.92413330078125, 166.67660522460938, 163.61962890625, 205.15487670898438, 166.4542236328125, 182.92349243164062, 166.03973388671875, 204.7630157470703, 169.4629669189453, 193.39698791503906, 166.763916015625, 197.51219177246094, 165.59934997558594, 165.19540405273438, 192.70257568359375, 166.31935119628906, 167.1969451904297, 175.64651489257812, 170.9003143310547, 165.4021453857422, 165.5643310546875, 192.0139923095703, 195.7145538330078, 172.22840881347656, 182.05763244628906, 166.1165008544922, 163.3524932861328, 200.54263305664062, 167.17005920410156, 169.91624450683594, 169.2128143310547, 169.91082763671875, 208.73367309570312, 167.92665100097656, 189.12879943847656, 167.56642150878906, 180.06289672851562, 165.8336639404297, 183.77122497558594, 180.8686065673828, 196.55506896972656, 172.74244689941406, 166.1780242919922, 174.49285888671875, 164.10401916503906, 165.4136962890625, 164.06776428222656, 169.1539764404297, 182.4896240234375, 166.983154296875, 166.32379150390625, 167.67156982421875, 195.14942932128906, 169.20742797851562, 176.63961791992188, 195.46115112304688, 205.70884704589844, 166.54226684570312, 210.38180541992188, 168.2583770751953, 188.54925537109375, 166.69985961914062, 165.57591247558594, 168.3175048828125, 203.5997772216797, 166.92034912109375, 170.6211395263672, 175.75462341308594, 167.16578674316406, 164.2784423828125, 209.14334106445312, 191.1488037109375, 190.36080932617188, 171.49822998046875, 185.50013732910156, 166.443359375, 187.88223266601562, 182.7218475341797, 194.7528839111328, 207.95484924316406, 201.9833221435547, 210.87474060058594, 174.00318908691406, 192.21115112304688, 197.53805541992188, 200.29647827148438, 172.7294158935547, 192.7019805908203, 180.5860137939453, 204.56715393066406, 167.38870239257812, 209.58016967773438, 189.7447052001953, 212.0697021484375, 189.35337829589844, 174.01968383789062, 193.02471923828125, 163.02911376953125, 216.630615234375, 182.20657348632812, 202.6295166015625, 168.74905395507812, 166.96507263183594, 174.0576629638672, 207.7747039794922, 167.06680297851562, 162.57810974121094, 166.37835693359375, 164.22145080566406, 199.37893676757812, 191.1295928955078, 201.23635864257812, 166.10247802734375, 166.65414428710938, 172.22242736816406, 205.5987091064453, 188.9197235107422, 185.59657287597656, 209.27328491210938, 183.38070678710938, 184.96778869628906, 166.75466918945312, 181.45306396484375, 163.95533752441406, 207.91339111328125, 166.0455780029297, 181.40875244140625, 167.5297393798828, 182.8271484375, 197.11126708984375, 165.17124938964844, 175.23834228515625, 185.71864318847656, 183.8899383544922, 180.2732391357422, 167.64865112304688, 175.75547790527344, 192.01998901367188, 189.00672912597656, 167.41763305664062, 167.422607421875, 173.7338104248047, 165.45657348632812, 224.792724609375, 167.09173583984375, 181.90362548828125, 187.661865234375, 167.5064697265625, 168.33755493164062, 188.5, 182.47230529785156, 185.74571228027344, 164.33416748046875, 195.09048461914062, 172.76776123046875, 209.77227783203125, 166.1564178466797, 197.42843627929688, 165.28594970703125, 184.54290771484375, 165.3707733154297, 189.29673767089844, 198.0956573486328, 171.96697998046875, 168.86053466796875, 166.4078826904297, 170.1304168701172, 209.04798889160156, 166.63490295410156, 201.19845581054688, 166.81002807617188, 167.3692169189453, 166.76918029785156, 171.95472717285156, 171.11917114257812, 168.32533264160156, 180.57861328125, 173.9446563720703, 174.93167114257812, 167.60482788085938, 163.8885040283203, 168.58694458007812, 165.36900329589844, 190.1665496826172, 169.2242889404297, 187.12710571289062, 190.0538330078125, 171.7303009033203, 205.60232543945312, 209.16017150878906, 166.43789672851562, 193.40872192382812, 174.1993408203125, 177.74310302734375, 164.24258422851562, 162.8622589111328, 165.18821716308594, 166.78189086914062, 193.5662841796875, 188.49900817871094, 185.76356506347656]"
