Confidence Level,Model,PICP,PINAW,ACE,AWE,Lower Bounds,Upper Bounds
0.9,GRU,100.0,2.4632049447889695,10.0,142.6917462158203,"[-38.766075134277344, -34.06480026245117, -40.20942306518555, -41.5166015625, -22.62189483642578, -44.656517028808594, -24.123260498046875, -23.456876754760742, -37.72941589355469, -21.519569396972656, -35.036216735839844, -33.395896911621094, -34.518516540527344, -32.91434860229492, -40.744606018066406, -40.922767639160156, -42.333984375, -22.890106201171875, -50.62603759765625, -22.2929744720459, -23.57853889465332, -31.699308395385742, -22.83949851989746, -24.460817337036133, -38.521610260009766, -24.245912551879883, -29.63686752319336, -38.32569122314453, -24.366981506347656, -41.36772155761719, -28.054288864135742, -24.222097396850586, -23.403762817382812, -22.44281005859375, -26.529081344604492, -24.746475219726562, -23.264463424682617, -22.24595069885254, -25.1513614654541, -25.449886322021484, -23.57861328125, -22.29117774963379, -40.68107604980469, -25.152990341186523, -24.107528686523438, -29.235092163085938, -24.6212100982666, -22.829219818115234, -28.385299682617188, -27.274789810180664, -23.432588577270508, -36.195884704589844, -33.49128723144531, -47.45516586303711, -21.814998626708984, -36.26165008544922, -28.03498649597168, -27.793949127197266, -44.54233169555664, -36.67829132080078, -24.313995361328125, -43.4608268737793, -22.340295791625977, -43.75463104248047]","[247.05860900878906, 225.203369140625, 255.50836181640625, 260.7650451660156, 172.12217712402344, 275.57452392578125, 178.49806213378906, 175.23670959472656, 242.85714721679688, 166.48072814941406, 230.79090881347656, 219.22549438476562, 227.3842315673828, 219.92526245117188, 254.96046447753906, 257.64337158203125, 260.7336120605469, 173.23309326171875, 303.9479675292969, 169.9728240966797, 176.441162109375, 214.02548217773438, 173.1456756591797, 180.337646484375, 245.532470703125, 179.42703247070312, 204.57977294921875, 245.77166748046875, 179.55848693847656, 260.4476623535156, 197.19967651367188, 178.95498657226562, 175.2211151123047, 170.4580078125, 189.08544921875, 181.5450897216797, 175.12936401367188, 169.6188507080078, 183.96401977539062, 184.3173065185547, 176.369384765625, 170.05380249023438, 255.0906982421875, 183.03244018554688, 178.42074584960938, 202.6327362060547, 181.67884826660156, 172.96485900878906, 197.85194396972656, 193.44216918945312, 175.4304656982422, 236.27699279785156, 220.29408264160156, 289.2388000488281, 168.01593017578125, 234.19134521484375, 196.2122039794922, 195.91770935058594, 275.23126220703125, 237.49188232421875, 179.3435516357422, 264.0968017578125, 170.41424560546875, 271.3545227050781]"
0.9,GRU,100.0,2.32835383176608,10.0,129.54106567382811,"[-18.447805404663086, -15.80352783203125, -19.621540069580078, -20.598825454711914, -8.725865364074707, -23.082408905029297, -9.826425552368164, -9.384873390197754, -18.024089813232422, -8.269891738891602, -15.988343238830566, -15.613752365112305, -15.996073722839355, -14.961862564086914, -20.737764358520508, -20.235898971557617, -21.72190284729004, -8.957186698913574, -28.20975112915039, -8.67396068572998, -9.336942672729492, -14.098165512084961, -8.80661392211914, -9.869613647460938, -18.926746368408203, -9.738808631896973, -12.841269493103027, -18.45087242126465, -9.876232147216797, -20.563232421875, -11.883071899414062, -9.794918060302734, -9.289613723754883, -8.828178405761719, -11.380181312561035, -10.089245796203613, -9.121094703674316, -8.668262481689453, -9.843194007873535, -10.428287506103516, -9.379755020141602, -8.601146697998047, -20.337738037109375, -10.445355415344238, -9.755291938781738, -12.632097244262695, -9.7908353805542, -8.89166259765625, -12.367106437683105, -11.47897720336914, -9.279511451721191, -16.79707908630371, -15.777761459350586, -25.052005767822266, -8.30937385559082, -17.552291870117188, -12.141477584838867, -11.775323867797852, -22.86636734008789, -17.261077880859375, -9.83834457397461, -22.730663299560547, -8.590333938598633, -22.411027908325195]","[259.4210510253906, 233.6431121826172, 273.2025146484375, 278.5752258300781, 166.45526123046875, 297.78533935546875, 174.13046264648438, 169.6373748779297, 256.02777099609375, 158.8233642578125, 241.04747009277344, 222.70343017578125, 236.2190399169922, 226.7552032470703, 270.214111328125, 274.3357238769531, 274.3650817871094, 167.78965759277344, 335.1532287597656, 163.09024047851562, 171.85231018066406, 218.72047424316406, 167.6383819580078, 176.52279663085938, 258.9305114746094, 175.52162170410156, 207.18043518066406, 259.9444885253906, 175.1717071533203, 278.9638366699219, 197.85150146484375, 174.47991943359375, 169.8242950439453, 163.4627685546875, 186.9803466796875, 177.9442596435547, 170.33567810058594, 162.42481994628906, 180.86972045898438, 180.62353515625, 171.78463745117188, 163.18243408203125, 269.7895202636719, 179.58067321777344, 173.84872436523438, 204.68910217285156, 178.80662536621094, 167.3680877685547, 198.04933166503906, 193.11557006835938, 170.11734008789062, 248.12750244140625, 225.04928588867188, 315.05419921875, 160.73399353027344, 243.96875, 195.8648223876953, 196.27584838867188, 297.2204284667969, 248.4512481689453, 174.90802001953125, 276.2898864746094, 163.72128295898438, 292.5141906738281]"
0.9,GRU,100.0,2.3677814974953053,10.0,133.38605163574218,"[-21.242433547973633, -15.601208686828613, -24.304065704345703, -24.558313369750977, -4.245652675628662, -27.506967544555664, -4.7832183837890625, -4.04722261428833, -20.394147872924805, -2.2890048027038574, -18.62470817565918, -11.44002914428711, -16.350948333740234, -14.736037254333496, -19.864877700805664, -23.481891632080078, -19.682706832885742, -4.247779846191406, -32.99836730957031, -3.0583951473236084, -5.014276504516602, -13.36111831665039, -4.579556941986084, -5.682981014251709, -19.35769271850586, -5.546106815338135, -11.402480125427246, -21.07422637939453, -5.151232719421387, -24.65635108947754, -9.780457496643066, -5.068255424499512, -4.336676597595215, -2.90303635597229, -6.413809776306152, -5.783984661102295, -4.884568691253662, -2.8515658378601074, -7.608620643615723, -6.153282642364502, -4.846083641052246, -3.282898426055908, -21.03270721435547, -5.57394552230835, -4.895419597625732, -10.862462997436523, -6.73642635345459, -4.272244453430176, -8.682726860046387, -8.67456340789795, -4.496612548828125, -19.801944732666016, -12.000224113464355, -31.29587173461914, -2.9983670711517334, -15.923819541931152, -8.364760398864746, -9.316709518432617, -27.803743362426758, -18.87456703186035, -5.143934726715088, -17.940052032470703, -3.5478551387786865, -26.586950302124023]","[264.404296875, 238.4893341064453, 275.3104553222656, 281.8551330566406, 172.520263671875, 300.65728759765625, 180.78565979003906, 176.59117126464844, 259.8769226074219, 165.79971313476562, 244.4442138671875, 231.4016571044922, 240.91461181640625, 231.7245330810547, 276.509521484375, 278.14007568359375, 283.5274963378906, 174.02923583984375, 337.2779541015625, 170.0226287841797, 177.953369140625, 224.16937255859375, 173.6854705810547, 182.77880859375, 264.0325622558594, 181.66468811035156, 212.52940368652344, 263.54339599609375, 181.87303161621094, 281.6510314941406, 203.39691162109375, 181.14344787597656, 176.47756958007812, 170.71263122558594, 194.1092529296875, 184.352294921875, 176.2960968017578, 169.5950469970703, 186.4080810546875, 187.52984619140625, 177.95330810546875, 169.9854278564453, 275.66595458984375, 186.38772583007812, 180.54205322265625, 210.18698120117188, 184.19395446777344, 173.62545776367188, 204.71058654785156, 198.88966369628906, 176.68946838378906, 251.34620666503906, 233.0152587890625, 317.06524658203125, 167.4567108154297, 250.2928009033203, 202.63258361816406, 201.9220733642578, 299.8635559082031, 253.04055786132812, 181.59521484375, 288.9016418457031, 170.36647033691406, 295.4508056640625]"
0.9,GRU,100.0,2.147404496253172,10.0,111.89488647460936,"[-9.757932662963867, -9.416938781738281, -10.316201210021973, -10.922385215759277, -6.3700642585754395, -12.398371696472168, -7.223631381988525, -6.9317708015441895, -9.939586639404297, -6.5071210861206055, -8.586379051208496, -9.901739120483398, -9.256342887878418, -8.9056978225708, -12.593157768249512, -10.911348342895508, -13.031907081604004, -6.607275485992432, -15.917515754699707, -6.58148717880249, -6.710090160369873, -8.38349723815918, -6.319072246551514, -6.954960823059082, -11.096734046936035, -6.894368648529053, -7.873790264129639, -10.144944190979004, -7.054299354553223, -10.971334457397461, -7.497390270233154, -7.035849094390869, -6.778364181518555, -6.76547908782959, -8.110359191894531, -7.13723611831665, -6.57418966293335, -6.619138240814209, -6.117156505584717, -7.103133201599121, -6.807438850402832, -6.4167160987854, -11.621438980102539, -7.484806537628174, -7.075398921966553, -7.861135482788086, -6.603850364685059, -6.52380895614624, -8.245760917663574, -7.4677534103393555, -6.727908611297607, -9.021778106689453, -10.210561752319336, -12.96140193939209, -6.287454128265381, -10.854994773864746, -8.131487846374512, -7.553041934967041, -12.009566307067871, -9.512800216674805, -7.029537200927734, -14.394298553466797, -6.342983245849609, -12.105594635009766]","[238.88153076171875, 217.23484802246094, 249.96058654785156, 254.42880249023438, 162.60580444335938, 270.2131652832031, 168.76475524902344, 165.17037963867188, 235.75079345703125, 156.4015350341797, 223.57249450683594, 208.40797424316406, 219.4217987060547, 211.6793670654297, 247.06748962402344, 250.8876953125, 250.84140014648438, 163.66543579101562, 300.99713134765625, 159.87408447265625, 166.9635772705078, 205.20936584472656, 163.59422302246094, 170.76126098632812, 237.92333984375, 169.93728637695312, 195.73944091796875, 238.948974609375, 169.66647338867188, 254.66061401367188, 188.14088439941406, 169.10255432128906, 165.3316650390625, 160.176025390625, 179.16871643066406, 171.90550231933594, 165.7373809814453, 159.3491973876953, 174.48822021484375, 174.16319274902344, 166.88589477539062, 159.97576904296875, 247.0115203857422, 173.1944580078125, 168.57781982421875, 193.69442749023438, 172.6386260986328, 163.34573364257812, 188.2104949951172, 184.2477264404297, 165.58042907714844, 229.3555145263672, 210.19125366210938, 284.7926940917969, 157.9995880126953, 225.58486938476562, 186.4551239013672, 186.8265380859375, 269.86285400390625, 229.6011962890625, 169.45701599121094, 252.5550537109375, 160.42503356933594, 265.8180847167969]"
0.9,GRU,100.0,2.312693545034031,10.0,128.01387451171874,"[-14.426860809326172, -9.73184871673584, -16.682716369628906, -16.753820419311523, -1.4412777423858643, -18.66767692565918, -1.5557259321212769, -1.137790322303772, -13.537631034851074, 0.19017179310321808, -12.572701454162598, -6.562737941741943, -10.470303535461426, -9.15108871459961, -12.302862167358398, -15.840563774108887, -12.266053199768066, -1.3296476602554321, -21.83680534362793, -0.46455132961273193, -1.9253166913986206, -8.30837631225586, -1.7369906902313232, -2.410529851913452, -12.291470527648926, -2.3197426795959473, -6.840809345245361, -14.046010971069336, -1.9839361906051636, -16.814023971557617, -5.61814546585083, -1.8924407958984375, -1.4148651361465454, -0.25179997086524963, -2.598165988922119, -2.400973320007324, -1.8586235046386719, -0.2809385657310486, -4.481514930725098, -2.8908989429473877, -1.7616431713104248, -0.7285577058792114, -13.641651153564453, -2.1563475131988525, -1.7198432683944702, -6.378415584564209, -3.398603677749634, -1.3781629800796509, -4.475597381591797, -4.746480464935303, -1.5506527423858643, -13.372152328491211, -6.660438537597656, -21.65374755859375, -0.49142953753471375, -9.549239158630371, -4.234376430511475, -5.226208686828613, -19.122222900390625, -12.540889739990234, -1.9756478071212769, -10.540279388427734, -0.9479660391807556, -17.983884811401367]","[268.44842529296875, 240.23629760742188, 283.0992736816406, 289.0561828613281, 167.96656799316406, 310.0120849609375, 176.1730499267578, 171.38449096679688, 264.54254150390625, 159.83425903320312, 248.26693725585938, 228.72906494140625, 243.02342224121094, 232.8422088623047, 280.2351989746094, 284.4857482910156, 285.3568115234375, 169.39747619628906, 351.0646057128906, 164.38088989257812, 173.7392578125, 224.16799926757812, 169.2611846923828, 178.75006103515625, 267.7690124511719, 177.65728759765625, 211.6794891357422, 268.765625, 177.31155395507812, 289.3931579589844, 201.64508056640625, 176.5811767578125, 171.57984924316406, 164.813232421875, 189.99119567871094, 180.2931671142578, 172.11537170410156, 163.7022247314453, 183.4588165283203, 183.19142150878906, 173.642578125, 164.48861694335938, 279.741943359375, 182.01742553710938, 175.9036865234375, 209.00404357910156, 181.1654510498047, 168.97232055664062, 201.8730926513672, 196.51429748535156, 171.90672302246094, 255.9392547607422, 231.1991729736328, 328.8463134765625, 161.90171813964844, 251.58143615722656, 199.55535888671875, 199.92361450195312, 309.35198974609375, 256.34747314453125, 177.0382843017578, 288.3737487792969, 165.08116149902344, 304.2533874511719]"
0.9,GRU,100.0,2.4271429122912282,10.0,139.17497680664061,"[-31.696592330932617, -25.613788604736328, -34.775390625, -35.763893127441406, -12.295479774475098, -39.79404067993164, -13.444698333740234, -12.642720222473145, -30.70761489868164, -10.576496124267578, -27.933677673339844, -22.804332733154297, -26.336193084716797, -24.30479621887207, -32.57732009887695, -34.68291091918945, -33.45029067993164, -12.441481590270996, -47.618350982666016, -11.441720008850098, -13.257976531982422, -22.759307861328125, -12.582111358642578, -14.126355171203613, -30.685314178466797, -13.944400787353516, -20.413684844970703, -31.545272827148438, -13.770613670349121, -35.826011657714844, -18.527976989746094, -13.631914138793945, -12.775108337402344, -11.413322448730469, -15.732439041137695, -14.327803611755371, -13.01216983795166, -11.277222633361816, -15.599751472473145, -14.93424129486084, -13.184228897094727, -11.559276580810547, -33.09400177001953, -14.476203918457031, -13.471535682678223, -19.851869583129883, -14.84111499786377, -12.400988578796387, -18.115018844604492, -17.4815673828125, -12.869420051574707, -29.366979598999023, -23.130592346191406, -44.09853744506836, -11.114837646484375, -27.197425842285156, -17.694162368774414, -18.137798309326172, -39.92501449584961, -29.138818740844727, -13.728389739990234, -33.21306228637695, -11.720276832580566, -38.589168548583984]","[261.96807861328125, 235.27700805664062, 276.329345703125, 281.4729919433594, 168.34918212890625, 300.84014892578125, 175.42282104492188, 171.0399627685547, 258.380126953125, 160.35250854492188, 243.77969360351562, 223.24642944335938, 238.11557006835938, 228.48382568359375, 271.1569519042969, 276.9549560546875, 275.1061096191406, 169.4940948486328, 338.4988708496094, 164.64691162109375, 173.57498168945312, 220.50035095214844, 169.60142517089844, 178.13323974609375, 260.4613952636719, 177.16973876953125, 208.9954071044922, 262.3611755371094, 176.6260986328125, 281.8970031738281, 199.6594696044922, 175.93637084960938, 171.3889617919922, 164.840576171875, 187.8330535888672, 179.4240264892578, 172.15176391601562, 163.91163635253906, 183.34779357910156, 182.1536407470703, 173.4175262451172, 164.89337158203125, 271.48040771484375, 180.77879333496094, 175.25416564941406, 206.42079162597656, 180.848876953125, 169.1318817138672, 199.16322326660156, 194.78724670410156, 171.73870849609375, 250.850830078125, 225.4825439453125, 318.9759521484375, 162.51239013671875, 244.84686279296875, 196.9945831298828, 197.9822540283203, 300.5369873046875, 250.71063232421875, 176.37783813476562, 276.0269470214844, 165.52215576171875, 295.4145812988281]"
0.9,GRU,100.0,3.0459409468089875,10.0,199.5201611328125,"[-46.975345611572266, -42.7963752746582, -48.051727294921875, -49.75428771972656, -29.879234313964844, -53.24509048461914, -32.17821502685547, -31.269052505493164, -46.13726806640625, -29.0472354888916, -42.63957595825195, -42.90633010864258, -42.96810531616211, -41.45325469970703, -51.07326889038086, -49.41250228881836, -52.9235954284668, -30.39957618713379, -60.14121627807617, -29.818078994750977, -31.128934860229492, -39.93863296508789, -30.052669525146484, -32.20006561279297, -47.948333740234375, -31.916316986083984, -37.63896179199219, -46.7278938293457, -32.22746658325195, -49.552215576171875, -35.912837982177734, -32.09609603881836, -31.050405502319336, -30.201162338256836, -35.29281997680664, -32.682708740234375, -30.69312858581543, -29.853864669799805, -31.885555267333984, -33.2642822265625, -31.20744514465332, -29.639026641845703, -50.131309509277344, -33.37379837036133, -32.038063049316406, -37.30434036254883, -31.904769897460938, -30.281002044677734, -37.00812911987305, -35.16444778442383, -31.03868293762207, -43.97736740112305, -43.36308670043945, -55.44139862060547, -29.100549697875977, -46.0809211730957, -36.63273620605469, -35.7188720703125, -52.72110366821289, -44.95366287231445, -32.166107177734375, -55.248435974121094, -29.62476348876953, -52.387420654296875]","[297.1593017578125, 274.67889404296875, 304.5535888671875, 311.6312561035156, 217.04603576660156, 328.4729919433594, 225.18264770507812, 221.65809631347656, 292.51568603515625, 212.0254669189453, 278.04888916015625, 272.2662658691406, 276.5980529785156, 268.60589599609375, 310.4848327636719, 308.84954833984375, 319.10552978515625, 218.61776733398438, 361.73956298828125, 215.7359619140625, 221.97950744628906, 262.221923828125, 218.0052490234375, 226.4292755126953, 297.8740539550781, 225.3413543701172, 251.89547729492188, 295.5932312011719, 226.09828186035156, 310.9925537109375, 243.98060607910156, 225.40625, 221.22071838378906, 216.68356323242188, 237.61119079589844, 228.01058959960938, 220.33633422851562, 215.56716918945312, 228.53807067871094, 231.2302703857422, 222.09771728515625, 215.51303100585938, 308.89788818359375, 230.33860778808594, 224.92259216308594, 249.9966583251953, 226.7354736328125, 218.22900390625, 246.5006866455078, 240.28555297851562, 221.29913330078125, 284.0576477050781, 273.100830078125, 342.40509033203125, 213.13450622558594, 286.9303283691406, 244.71697998046875, 242.8355255126953, 327.3910827636719, 287.0693664550781, 225.8235321044922, 326.9913330078125, 215.66188049316406, 323.802978515625]"
0.9,GRU,100.0,2.4569613900313714,10.0,142.08287475585936,"[-24.545570373535156, -19.4654598236084, -26.424306869506836, -27.266939163208008, -7.394394874572754, -29.823610305786133, -8.579115867614746, -7.875444412231445, -23.53590202331543, -5.797039031982422, -21.37257957458496, -17.60177993774414, -20.119747161865234, -18.380489349365234, -24.913833618164062, -26.522560119628906, -25.90481185913086, -7.542656421661377, -33.86668014526367, -6.687154293060303, -8.339386940002441, -17.159469604492188, -7.682515621185303, -9.218254089355469, -23.513225555419922, -9.024887084960938, -15.058829307556152, -24.144107818603516, -8.948873519897461, -27.211284637451172, -13.353667259216309, -8.793447494506836, -7.965316295623779, -6.6886749267578125, -10.838974952697754, -9.420177459716797, -8.07239818572998, -6.5524091720581055, -10.683157920837402, -10.163568496704102, -8.27353572845459, -6.803549766540527, -25.4692440032959, -9.62585163116455, -8.628548622131348, -14.555270195007324, -9.812243461608887, -7.508520603179932, -13.071786880493164, -12.401294708251953, -8.043940544128418, -22.4737606048584, -17.6705322265625, -32.47599411010742, -6.320834159851074, -20.84499168395996, -12.691132545471191, -12.995780944824219, -29.984376907348633, -22.45610809326172, -8.901307106018066, -25.795385360717773, -6.935934066772461, -29.037353515625]","[274.6308898925781, 246.08486938476562, 290.0422058105469, 294.94427490234375, 174.3881378173828, 314.61865234375, 181.99313354492188, 177.26466369628906, 270.76708984375, 165.71104431152344, 255.73583984375, 232.586669921875, 249.16522216796875, 239.00961303710938, 282.62255859375, 290.0557556152344, 285.9515380859375, 175.6226043701172, 351.8401184082031, 170.35678100585938, 180.0388946533203, 230.53875732421875, 175.76258850097656, 184.9624786376953, 272.2264709472656, 183.91937255859375, 218.22467041015625, 274.948486328125, 183.30490112304688, 295.4465637207031, 208.20411682128906, 182.5687713623047, 177.65573120117188, 170.57054138183594, 195.28700256347656, 186.34564208984375, 178.50914001464844, 169.56959533691406, 190.7510986328125, 189.2728271484375, 179.8523712158203, 170.63070678710938, 283.47247314453125, 187.7447052001953, 181.82911682128906, 215.43838500976562, 187.95364379882812, 175.24180603027344, 207.45591735839844, 202.9151611328125, 178.04481506347656, 263.212890625, 235.04696655273438, 333.5493469238281, 168.06712341308594, 255.59384155273438, 205.1497344970703, 206.365478515625, 314.5771179199219, 262.60418701171875, 183.04348754882812, 285.6436462402344, 171.3218994140625, 309.09967041015625]"
0.9,GRU,100.0,2.28030523185949,10.0,124.85536621093749,"[-22.968687057495117, -18.214202880859375, -25.963899612426758, -26.534923553466797, -5.909980297088623, -29.86812973022461, -7.095287799835205, -6.214371204376221, -22.51327133178711, -4.2596845626831055, -20.061355590820312, -15.074252128601074, -18.707576751708984, -17.061006546020508, -24.016000747680664, -25.665218353271484, -23.970510482788086, -6.098547458648682, -36.39689254760742, -5.040619373321533, -6.870022773742676, -15.508893966674805, -6.155354976654053, -7.674781322479248, -22.52646255493164, -7.5128350257873535, -13.439096450805664, -23.232166290283203, -7.292662620544434, -26.6975040435791, -11.72264289855957, -7.188971519470215, -6.341568470001221, -5.031399250030518, -9.263545989990234, -7.893922328948975, -6.641539096832275, -4.872100353240967, -8.733641624450684, -8.240198135375977, -6.816361427307129, -5.107808589935303, -24.18777847290039, -8.025449752807617, -7.063348293304443, -12.952962875366211, -8.33524227142334, -6.03783655166626, -11.377921104431152, -10.767367362976074, -6.431726455688477, -21.361583709716797, -15.755594253540039, -33.0781364440918, -4.713376045227051, -19.533845901489258, -10.986588478088379, -11.38304615020752, -29.816688537597656, -20.94846534729004, -7.257900714874268, -23.35417366027832, -5.2665910720825195, -28.976716995239258]","[250.05435180664062, 226.96315002441406, 262.58721923828125, 267.4396057128906, 165.4061737060547, 284.8218688964844, 172.63990783691406, 168.4928436279297, 247.13894653320312, 158.53125, 233.38470458984375, 217.22068786621094, 229.23074340820312, 220.63584899902344, 260.3414306640625, 263.6628723144531, 263.92974853515625, 166.68893432617188, 318.5189208984375, 162.44168090820312, 170.41001892089844, 213.25994873046875, 166.4664764404297, 174.72682189941406, 249.99893188476562, 173.7982940673828, 202.72557067871094, 250.69241333007812, 173.54566955566406, 267.8343811035156, 194.19618225097656, 172.90768432617188, 168.6090850830078, 162.83987426757812, 184.55010986328125, 176.07009887695312, 168.98635864257812, 161.85324096679688, 178.4266357421875, 178.51756286621094, 170.3794403076172, 162.4771270751953, 259.7209167480469, 177.66925048828125, 172.3444061279297, 200.47549438476562, 176.6796112060547, 166.28173828125, 194.59860229492188, 189.9077606201172, 168.8567352294922, 239.84628295898438, 219.41934204101562, 300.14007568359375, 160.20120239257812, 236.55807495117188, 192.59243774414062, 192.78892517089844, 284.2036437988281, 240.2277374267578, 173.29736328125, 265.76422119140625, 162.93844604492188, 280.0984802246094]"
0.9,GRU,100.0,2.2519475422108925,10.0,122.08992431640624,"[-15.372657775878906, -14.04896354675293, -15.604057312011719, -16.643136978149414, -9.90595531463623, -18.488752365112305, -10.830411911010742, -10.560381889343262, -15.075701713562012, -9.938531875610352, -13.418596267700195, -14.866680145263672, -14.039015769958496, -13.441610336303711, -18.11594009399414, -16.578264236450195, -19.400270462036133, -10.135970115661621, -22.614831924438477, -10.117016792297363, -10.309739112854004, -12.911396026611328, -9.903944969177246, -10.653307914733887, -16.31317138671875, -10.558310508728027, -12.136993408203125, -15.324493408203125, -10.772204399108887, -16.528900146484375, -11.598350524902344, -10.725077629089355, -10.405623435974121, -10.309432983398438, -11.932474136352539, -10.84956169128418, -10.139134407043457, -10.16469669342041, -10.097697257995605, -11.03804874420166, -10.385846138000488, -9.988134384155273, -17.416549682617188, -11.220316886901855, -10.733692169189453, -12.07052230834961, -10.316864013671875, -10.070733070373535, -12.337162017822266, -11.463384628295898, -10.363917350769043, -13.939146041870117, -14.93585205078125, -19.553823471069336, -9.802428245544434, -15.778318405151367, -12.202567100524902, -11.601719856262207, -18.154829025268555, -14.694889068603516, -10.742390632629395, -21.091161727905273, -9.92424488067627, -18.011751174926758]","[242.08091735839844, 222.19021606445312, 251.8964080810547, 256.27349853515625, 170.53750610351562, 270.876220703125, 176.66256713867188, 173.2234344482422, 239.1671600341797, 164.82789611816406, 227.53541564941406, 214.53076171875, 224.1092529296875, 216.9617919921875, 250.52503967285156, 253.16163635253906, 254.3019561767578, 171.63290405273438, 299.39410400390625, 168.1201934814453, 174.75265502929688, 210.8610076904297, 171.45831298828125, 178.41714477539062, 241.65902709960938, 177.60629272460938, 201.91444396972656, 242.09878540039062, 177.46499633789062, 256.4111022949219, 194.7564697265625, 176.9314727783203, 173.29661560058594, 168.50474548339844, 186.7478790283203, 179.5718231201172, 173.5409698486328, 167.6707305908203, 181.550537109375, 181.72122192382812, 174.7100067138672, 168.15296936035156, 250.12203979492188, 180.91526794433594, 176.4544219970703, 200.03392028808594, 179.96031188964844, 171.31480407714844, 195.17343139648438, 191.13169860839844, 173.51132202148438, 232.9499053955078, 216.2684783935547, 283.8774108886719, 166.250244140625, 230.45350646972656, 193.52577209472656, 193.55447387695312, 270.3552551269531, 233.4840087890625, 177.26290893554688, 256.5392150878906, 168.54266357421875, 266.8758239746094]"
0.9,GRU,100.0,2.416454875342077,10.0,138.13267944335936,"[-23.313438415527344, -16.21584129333496, -27.262706756591797, -27.90605354309082, -1.1149271726608276, -32.09535217285156, -2.0878748893737793, -1.1625970602035522, -22.278209686279297, 1.1796844005584717, -19.58912467956543, -11.83293628692627, -17.14107322692871, -14.858804702758789, -22.913915634155273, -26.552791595458984, -23.11663246154785, -1.1780911684036255, -39.95487976074219, 0.1592521071434021, -2.152217388153076, -13.095656394958496, -1.4896469116210938, -3.083864688873291, -21.535030364990234, -2.9027040004730225, -10.476885795593262, -23.226646423339844, -2.5289711952209473, -28.067811965942383, -8.319059371948242, -2.3816158771514893, -1.4346818923950195, 0.3094675838947296, -4.438161849975586, -3.2399611473083496, -1.9318815469741821, 0.4085348844528198, -5.2885355949401855, -3.867565393447876, -2.009338140487671, -0.06554978340864182, -23.95708656311035, -3.202500343322754, -2.1702685356140137, -9.783895492553711, -4.232092380523682, -1.1611547470092773, -7.325199127197266, -7.012896537780762, -1.5864994525909424, -21.175052642822266, -12.32629108428955, -36.964317321777344, 0.3987593352794647, -17.258058547973633, -6.852540493011475, -7.8011860847473145, -32.39749526977539, -20.38931655883789, -2.493058681488037, -21.655975341796875, -0.32146671414375305, -30.82159423828125]","[270.7125549316406, 244.49490356445312, 284.34564208984375, 289.0761413574219, 178.30931091308594, 307.08978271484375, 185.45986938476562, 181.10206604003906, 267.0052185058594, 170.36032104492188, 253.03248596191406, 232.59878540039062, 247.27963256835938, 237.98057556152344, 278.4598083496094, 284.7102966308594, 281.919677734375, 179.48329162597656, 341.1787109375, 174.6761474609375, 183.5655975341797, 230.2299346923828, 179.58331298828125, 188.16036987304688, 268.6464538574219, 187.17575073242188, 218.82342529296875, 270.807373046875, 186.68060302734375, 289.439697265625, 209.58615112304688, 185.99313354492188, 181.42555236816406, 174.9168243408203, 197.86727905273438, 189.46734619140625, 182.1259307861328, 173.97592163085938, 193.38421630859375, 192.2418975830078, 183.40272521972656, 174.9133758544922, 279.0888671875, 190.81993103027344, 185.3113555908203, 216.27488708496094, 190.80296325683594, 179.1313934326172, 209.07778930664062, 204.72946166992188, 181.7767333984375, 259.8951721191406, 234.80410766601562, 324.1676025390625, 172.52244567871094, 253.54652404785156, 206.9568328857422, 207.9040069580078, 306.952880859375, 259.601806640625, 186.4363250732422, 282.14990234375, 175.53565979003906, 302.052490234375]"
